c1 c2 c3 c4 c5 c6 c7 c8
493 0 0 0 0 0 0 409 
463 0 0 0 0 0 0 429 
488 0 0 0 0 0 0 407 
455 0 0 0 0 0 0 421 
469 0 0 0 0 0 0 422 
491 0 0 0 0 0 0 419 
482 0 0 0 0 0 0 391 
513 0 0 0 0 0 0 418 
487 0 0 0 0 0 0 433 
501 0 0 0 0 0 0 440 
495 0 0 0 0 0 0 397 
513 0 0 0 0 0 0 401 
460 0 0 0 0 0 0 407 
471 0 0 0 0 0 0 402 
458 0 0 0 0 0 0 409 
475 0 0 0 0 0 0 392 
471 0 0 0 0 0 0 405 
452 0 0 0 0 0 0 383 
462 0 0 0 0 0 0 369 
455 0 0 0 0 0 0 372 
473 0 0 0 0 0 0 394 
459 0 0 0 0 0 0 343 
458 0 0 0 0 0 0 378 
479 0 0 0 0 0 0 368 
470 0 0 0 0 0 0 362 
487 0 0 0 0 0 0 378 
479 0 0 0 0 0 0 387 
510 0 0 0 0 0 0 402 
494 0 0 0 0 0 0 432 
504 0 0 0 0 0 0 405 
534 0 0 0 0 0 0 407 
515 0 0 0 0 0 0 416 
495 0 0 0 0 0 0 408 
513 0 0 0 0 0 0 382 
482 0 0 0 0 0 0 376 
494 0 0 0 0 0 0 427 
482 0 0 0 0 0 0 379 
473 0 0 0 0 0 0 406 
465 0 0 0 0 0 0 406 
545 0 0 0 0 0 0 410 
485 0 0 0 0 0 0 393 
523 0 0 0 0 0 0 376 
502 0 0 0 0 0 0 412 
508 0 0 0 0 0 0 394 
509 0 0 0 0 0 0 416 
491 0 0 0 0 0 0 415 
460 0 0 0 0 0 0 423 
451 0 0 0 0 0 0 397 
419 0 0 0 0 0 0 374 
475 0 0 0 0 0 0 380 
467 0 0 0 0 0 0 376 
473 0 0 0 0 0 0 355 
493 0 0 0 0 0 0 413 
461 0 0 0 0 0 0 416 
481 0 0 0 0 0 0 429 
467 0 0 0 0 0 0 391 
444 0 0 0 0 0 0 416 
475 0 0 0 0 0 0 416 
506 0 0 0 0 0 0 448 
461 0 0 0 0 0 0 453 
481 0 0 0 0 0 0 414 
480 0 0 0 0 0 0 424 
461 0 0 0 0 0 0 399 
458 0 0 0 0 0 0 385 
489 0 0 0 0 0 0 390 
494 0 0 0 0 0 0 399 
503 0 0 0 0 0 0 390 
489 0 0 0 0 0 0 366 
479 0 0 0 0 0 0 371 
499 0 0 0 0 0 0 374 
451 0 0 0 0 0 0 403 
464 0 0 0 0 0 0 383 
466 0 0 0 0 0 0 390 
450 0 0 0 0 0 0 384 
476 0 0 0 0 0 0 366 
499 0 0 0 0 0 0 382 
504 0 0 0 0 0 0 375 
505 0 0 0 0 0 0 389 
477 0 0 0 0 0 0 384 
460 0 0 0 0 0 0 365 
476 0 0 0 0 0 0 403 
485 0 0 0 0 0 0 387 
484 0 0 0 0 0 0 383 
493 0 0 0 0 0 0 383 
476 0 0 0 0 0 0 370 
457 0 0 0 0 0 0 370 
452 0 0 0 0 0 0 358 
479 0 0 0 0 0 0 359 
503 0 0 0 0 0 0 340 
466 0 0 0 0 0 0 388 
494 0 0 0 0 0 0 366 
490 0 0 0 0 0 0 371 
509 0 0 0 0 0 0 372 
514 0 0 0 0 0 0 385 
498 0 0 0 0 0 0 370 
515 0 0 0 0 0 0 409 
516 0 0 0 0 0 0 376 
517 0 0 0 0 0 0 370 
505 0 0 0 0 0 0 378 
504 0 0 0 0 0 0 371 
540 0 0 0 0 0 0 399 
488 0 0 0 0 0 0 345 
514 0 0 0 0 0 0 383 
512 0 0 0 0 0 0 386 
515 0 0 0 0 0 0 365 
476 0 0 0 0 0 0 364 
506 0 0 0 0 0 0 407 
512 0 0 0 0 0 0 376 
504 0 0 0 0 0 0 379 
543 0 0 0 0 0 0 377 
513 0 0 0 0 0 0 391 
535 0 0 0 0 0 0 379 
514 0 0 0 0 0 0 347 
495 0 0 0 0 0 0 363 
499 0 0 0 0 0 0 367 
478 0 0 0 0 0 0 371 
467 0 0 0 0 0 0 350 
478 0 0 0 0 0 0 336 
466 0 0 0 0 0 0 360 
465 0 0 0 0 0 0 382 
484 0 0 0 0 0 0 373 
473 0 0 0 0 0 0 355 
500 0 0 0 0 0 0 380 
460 0 0 0 0 0 0 339 
449 0 0 0 0 0 0 354 
469 0 0 0 0 0 0 323 
506 0 0 0 0 0 0 333 
478 0 0 0 0 0 0 334 
491 0 0 0 0 0 0 361 
503 0 0 0 0 0 0 353 
451 0 0 0 0 0 0 368 
475 0 0 0 0 0 0 334 
490 0 0 0 0 0 0 355 
492 0 0 0 0 0 0 363 
481 0 0 0 0 0 0 369 
464 0 0 0 0 0 0 363 
504 0 0 0 0 0 0 379 
452 0 0 0 0 0 0 393 
475 0 0 0 0 0 0 334 
476 0 0 0 0 0 0 352 
481 0 0 0 0 0 0 354 
472 0 0 0 0 0 0 363 
463 0 0 0 0 0 0 360 
469 0 0 0 0 0 0 347 
471 0 0 0 0 0 0 325 
479 0 0 0 0 0 0 334 
489 0 0 0 0 0 0 354 
475 0 0 0 0 0 0 316 
456 0 0 0 0 0 0 312 
452 0 0 0 0 0 0 330 
456 0 0 0 0 0 0 353 
458 0 0 0 0 0 0 354 
430 0 0 0 0 0 0 356 
467 0 0 0 0 0 0 359 
459 0 0 0 0 0 0 342 
498 0 0 0 0 0 0 362 
448 0 0 0 0 0 0 345 
476 0 0 0 0 0 0 355 
475 0 0 0 0 0 0 389 
479 0 0 0 0 0 0 338 
483 0 0 0 0 0 0 365 
496 0 0 0 0 0 0 341 
488 0 0 0 0 0 0 341 
472 0 0 0 0 0 0 402 
458 0 0 0 0 0 0 389 
480 0 0 0 0 0 0 384 
469 0 0 0 0 0 0 382 
444 0 0 0 0 0 0 392 
463 0 0 0 0 0 0 348 
470 0 0 0 0 0 0 321 
476 0 0 0 0 0 0 338 
446 0 0 0 0 0 0 344 
471 0 0 0 0 0 0 384 
474 0 0 0 0 0 0 366 
479 0 0 0 0 0 0 356 
467 0 0 0 0 0 0 348 
462 0 0 0 0 0 0 356 
456 0 0 0 0 0 0 381 
478 0 0 0 0 0 0 366 
449 0 0 0 0 0 0 365 
476 0 0 0 0 0 0 354 
461 0 0 0 0 0 0 347 
462 0 0 0 0 0 0 343 
448 0 0 0 0 0 0 334 
444 0 0 0 0 0 0 365 
432 0 0 0 0 0 0 340 
470 0 0 0 0 0 0 349 
462 0 0 0 0 0 0 359 
464 0 0 0 0 0 0 371 
453 0 0 0 0 0 0 363 
470 0 0 0 0 0 0 356 
491 0 0 0 0 0 0 351 
446 0 0 0 0 0 0 374 
473 0 0 0 0 0 0 366 
473 0 0 0 0 0 0 395 
461 0 0 0 0 0 0 397 
462 0 0 0 0 0 0 374 
471 0 0 0 0 0 0 371 
467 0 0 0 0 0 0 365 
451 0 0 0 0 0 0 373 
497 0 0 0 0 0 0 394 
475 0 0 0 0 0 0 391 
470 0 0 0 0 0 0 368 
504 0 0 0 0 0 0 384 
474 0 0 0 0 0 0 400 
464 0 0 0 0 0 0 348 
476 0 0 0 0 0 0 370 
448 0 0 0 0 0 0 371 
474 0 0 0 0 0 0 399 
469 0 0 0 0 0 0 358 
477 0 0 0 0 0 0 370 
491 0 0 0 0 0 0 362 
482 0 0 0 0 0 0 364 
490 0 0 0 0 0 0 361 
491 0 0 0 0 0 0 393 
492 0 0 0 0 0 0 377 
465 0 0 0 0 0 0 381 
466 0 0 0 0 0 0 371 
508 0 0 0 0 0 0 389 
480 0 0 0 0 0 0 380 
488 0 0 0 0 0 0 382 
460 0 0 0 0 0 0 356 
490 0 0 0 0 0 0 389 
441 0 0 0 0 0 0 366 
430 0 0 0 0 0 0 359 
499 0 0 0 0 0 0 371 
456 0 0 0 0 0 0 360 
433 0 0 0 0 0 0 384 
422 0 0 0 0 0 0 396 
460 0 0 0 0 0 0 359 
452 0 0 0 0 0 0 385 
456 0 0 0 0 0 0 388 
473 0 0 0 0 0 0 354 
458 0 0 0 0 0 0 376 
470 0 0 0 0 0 0 346 
458 0 0 0 0 0 0 371 
430 0 0 0 0 0 0 394 
440 0 0 0 0 0 0 370 
413 0 0 0 0 0 0 365 
464 0 0 0 0 0 0 355 
455 0 0 0 0 0 0 355 
456 0 0 0 0 0 0 375 
451 0 0 0 0 0 0 348 
451 0 0 0 0 0 0 346 
463 0 0 0 0 0 0 368 
459 0 0 0 0 0 0 364 
447 0 0 0 0 0 0 369 
454 0 0 0 0 0 0 379 
467 0 0 0 0 0 0 360 
494 0 0 0 0 0 0 377 
454 0 0 0 0 0 0 358 
472 0 0 0 0 0 0 371 
486 0 0 0 0 0 0 355 
445 0 0 0 0 0 0 355 
467 0 0 0 0 0 0 330 
486 0 0 0 0 0 0 340 
434 0 0 0 0 0 0 349 
484 0 0 0 0 0 0 351 
471 0 0 0 0 0 0 346 
467 0 0 0 0 0 0 312 
465 0 0 0 0 0 0 326 
438 0 0 0 0 0 0 322 
457 0 0 0 0 0 0 355 
468 0 0 0 0 0 0 351 
433 0 0 0 0 0 0 338 
469 0 0 0 0 0 0 331 
436 0 0 0 0 0 0 320 
457 0 0 0 0 0 0 332 
453 0 0 0 0 0 0 324 
451 0 0 0 0 0 0 329 
423 0 0 0 0 0 0 312 
473 0 0 0 0 0 0 305 
455 0 0 0 0 0 0 293 
472 0 0 0 0 0 0 302 
430 0 0 0 0 0 0 282 
442 0 0 0 0 0 0 265 
456 0 0 0 0 0 0 277 
459 0 0 0 0 0 0 300 
444 0 0 0 0 0 0 295 
437 0 0 0 0 0 0 290 
425 0 0 0 0 0 0 300 
455 0 0 0 0 0 0 312 
465 0 0 0 0 0 0 320 
410 0 0 0 0 0 0 292 
453 0 0 0 0 0 0 325 
429 0 0 0 0 0 0 364 
433 0 0 0 0 0 0 369 
410 0 0 0 0 0 0 330 
414 0 0 0 0 0 0 361 
394 0 0 0 0 0 0 327 
441 0 0 0 0 0 0 352 
433 0 0 0 0 0 0 380 
424 0 0 0 0 0 0 359 
428 0 0 0 0 0 0 350 
435 0 0 0 0 0 0 356 
429 0 0 0 0 0 0 337 
456 0 0 0 0 0 0 335 
451 0 0 0 0 0 0 356 
451 0 0 0 0 0 0 340 
420 0 0 0 0 0 0 344 
460 0 0 0 0 0 0 331 
425 0 0 0 0 0 0 332 
446 0 0 0 0 0 0 347 
455 0 0 0 0 0 0 336 
441 0 0 0 0 0 0 336 
457 0 0 0 0 0 0 311 
436 0 0 0 0 0 0 359 
407 0 0 0 0 0 0 361 
450 0 0 0 0 0 0 368 
430 0 0 0 0 0 0 376 
443 0 0 0 0 0 0 373 
440 0 0 0 0 0 0 388 
410 0 0 0 0 0 0 333 
404 0 0 0 0 0 0 359 
406 0 0 0 0 0 0 346 
436 0 0 0 0 0 0 360 
425 0 0 0 0 0 0 348 
449 0 0 0 0 0 0 339 
406 0 0 0 0 0 0 366 
410 0 0 0 0 0 0 356 
439 0 0 0 0 0 0 360 
384 0 0 0 0 0 0 344 
372 0 0 0 0 0 0 331 
415 0 0 0 0 0 0 344 
396 0 0 0 0 0 0 295 
378 0 0 0 0 0 0 344 
386 0 0 0 0 0 0 322 
383 0 0 0 0 0 0 319 
423 0 0 0 0 0 0 338 
392 0 0 0 0 0 0 319 
422 0 0 0 0 0 0 326 
388 0 0 0 0 0 0 330 
401 0 0 0 0 0 0 339 
410 0 0 0 0 0 0 353 
394 0 0 0 0 0 0 314 
403 0 0 0 0 0 0 326 
398 0 0 0 0 0 0 312 
372 0 0 0 0 0 0 310 
378 0 0 0 0 0 0 324 
377 0 0 0 0 0 0 325 
380 0 0 0 0 0 0 312 
372 0 0 0 0 0 0 326 
385 0 0 0 0 0 0 304 
358 0 0 0 0 0 0 322 
368 0 0 0 0 0 0 289 
385 0 0 0 0 0 0 331 
388 0 0 0 0 0 0 327 
381 0 0 0 0 0 0 346 
378 0 0 0 0 0 0 313 
347 0 0 0 0 0 0 304 
361 0 0 0 0 0 0 299 
360 0 0 0 0 0 0 298 
382 0 0 0 0 0 0 281 
374 0 0 0 0 0 0 289 
358 0 0 0 0 0 0 308 
367 0 0 0 0 0 0 322 
401 0 0 0 0 0 0 300 
394 0 0 0 0 0 0 305 
366 0 0 0 0 0 0 314 
384 0 0 0 0 0 0 306 
356 0 0 0 0 0 0 278 
354 0 0 0 0 0 0 263 
377 0 0 0 0 0 0 278 
373 0 0 0 0 0 0 303 
381 0 0 0 0 0 0 298 
407 0 0 0 0 0 0 293 
382 0 0 0 0 0 0 288 
396 0 0 0 0 0 0 329 
390 0 0 0 0 0 0 311 
388 0 0 0 0 0 0 324 
391 0 0 0 0 0 0 324 
374 0 0 0 0 0 0 320 
370 0 0 0 0 0 0 330 
357 0 0 0 0 0 0 314 
377 0 0 0 0 0 0 347 
435 0 0 0 0 0 0 354 
375 0 0 0 0 0 0 344 
397 0 0 0 0 0 0 349 
406 0 0 0 0 0 0 354 
379 0 0 0 0 0 0 345 
374 0 0 0 0 0 0 324 
404 0 0 0 0 0 0 309 
371 0 0 0 0 0 0 308 
358 0 0 0 0 0 0 322 
357 0 0 0 0 0 0 308 
370 0 0 0 0 0 0 331 
361 0 0 0 0 0 0 335 
369 0 0 0 0 0 0 328 
378 0 0 0 0 0 0 337 
376 0 0 0 0 0 0 287 
336 0 0 0 0 0 0 341 
384 0 0 0 0 0 0 341 
366 0 0 0 0 0 0 296 
368 0 0 0 0 0 0 325 
356 0 0 0 0 0 0 325 
385 0 0 0 0 0 0 351 
361 0 0 0 0 0 0 344 
352 0 0 0 0 0 0 330 
391 0 0 0 0 0 0 295 
369 0 0 0 0 0 0 309 
379 0 0 0 0 0 0 312 
376 0 0 0 0 0 0 312 
372 0 0 0 0 0 0 294 
352 0 0 0 0 0 0 278 
368 0 0 0 0 0 0 293 
394 0 0 0 0 0 0 292 
357 0 0 0 0 0 0 336 
359 0 0 0 0 0 0 301 
406 0 0 0 0 0 0 304 
381 0 0 0 0 0 0 282 
413 0 0 0 0 0 0 290 
369 0 0 0 0 0 0 291 
354 0 0 0 0 0 0 296 
377 0 0 0 0 0 0 277 
388 0 0 0 0 0 0 317 
385 0 0 0 0 0 0 311 
358 0 0 0 0 0 0 307 
334 0 0 0 0 0 0 306 
342 0 0 0 0 0 0 283 
381 0 0 0 0 0 0 328 
363 0 0 0 0 0 0 292 
345 0 0 0 0 0 0 344 
356 0 0 0 0 0 0 307 
354 0 0 0 0 0 0 304 
386 0 0 0 0 0 0 340 
399 0 0 0 0 0 0 351 
369 0 0 0 0 0 0 330 
366 0 0 0 0 0 0 299 
370 0 0 0 0 0 0 301 
371 0 0 0 0 0 0 314 
380 0 0 0 0 0 0 314 
415 0 0 0 0 0 0 295 
430 0 0 0 0 0 0 322 
396 0 0 0 0 0 0 316 
418 0 0 0 0 0 0 334 
418 0 0 0 0 0 0 312 
397 0 0 0 0 0 0 305 
405 0 0 0 0 0 0 304 
401 0 0 0 0 0 0 340 
440 0 0 0 0 0 0 375 
456 0 0 0 0 0 0 351 
407 0 0 0 0 0 0 359 
438 0 0 0 0 0 0 340 
427 0 0 0 0 0 0 366 
441 0 0 0 0 0 0 359 
439 0 0 0 0 0 0 346 
448 0 0 0 0 0 0 346 
440 0 0 0 0 0 0 372 
420 0 0 0 0 0 0 370 
450 0 0 0 0 0 0 358 
463 0 0 0 0 0 0 373 
455 0 0 0 0 0 0 388 
496 0 0 0 0 0 0 358 
448 0 0 0 0 0 0 386 
475 0 0 0 0 0 0 367 
468 0 0 0 0 0 0 403 
466 0 0 0 0 0 0 386 
479 0 0 0 0 0 0 348 
480 0 0 0 0 0 0 357 
513 0 0 0 0 0 0 344 
497 0 0 0 0 0 0 328 
515 0 0 0 0 0 0 341 
420 0 0 0 0 0 0 349 
511 0 0 0 0 0 0 336 
502 0 0 0 0 0 0 350 
512 0 0 0 0 0 0 351 
503 0 0 0 0 0 0 325 
524 0 0 0 0 0 0 373 
500 0 0 0 0 0 0 329 
487 0 0 0 0 0 0 350 
511 0 0 0 0 0 0 346 
523 0 0 0 0 0 0 344 
507 0 0 0 0 0 0 360 
481 0 0 0 0 0 0 330 
470 0 0 0 0 0 0 357 
500 0 0 0 0 0 0 348 
483 0 0 0 0 0 0 364 
520 0 0 0 0 0 0 347 
501 0 0 0 0 0 0 335 
533 0 0 0 0 0 0 347 
475 0 0 0 0 0 0 358 
504 0 0 0 0 0 0 369 
512 0 0 0 0 0 0 359 
497 0 0 0 0 0 0 345 
489 0 0 0 0 0 0 355 
540 0 0 0 0 0 0 363 
509 0 0 0 0 0 0 365 
530 0 0 0 0 0 0 352 
458 0 0 0 0 0 0 333 
541 0 0 0 0 0 0 352 
505 0 0 0 0 0 0 356 
509 0 0 0 0 0 0 356 
504 0 0 0 0 0 0 345 
498 0 0 0 0 0 0 371 
529 0 0 0 0 0 0 373 
522 0 0 0 0 0 0 421 
499 0 0 0 0 0 0 357 
487 0 0 0 0 0 0 374 
507 0 0 0 0 0 0 376 
473 0 0 0 0 0 0 350 
520 0 0 0 0 0 0 375 
524 0 0 0 0 0 0 376 
484 0 0 0 0 0 0 373 
503 0 0 0 0 0 0 375 
534 0 0 0 0 0 0 353 
536 0 0 0 0 0 0 374 
512 0 0 0 0 0 0 340 
492 0 0 0 0 0 0 342 
488 0 0 0 0 0 0 351 
492 0 0 0 0 0 0 346 
451 0 0 0 0 0 0 313 
478 0 0 0 0 0 0 340 
440 0 0 0 0 0 0 363 
504 0 0 0 0 0 0 325 
497 0 0 0 0 0 0 315 
480 0 0 0 0 0 0 330 
507 0 0 0 0 0 0 360 
509 0 0 0 0 0 0 340 
503 0 0 0 0 0 0 360 
518 0 0 0 0 0 0 342 
498 0 0 0 0 0 0 365 
522 0 0 0 0 0 0 347 
513 0 0 0 0 0 0 359 
523 0 0 0 0 0 0 347 
509 0 0 0 0 0 0 381 
488 0 0 0 0 0 0 356 
507 0 0 0 0 0 0 351 
499 0 0 0 0 0 0 340 
533 0 0 0 0 0 0 348 
507 0 0 0 0 0 0 353 
494 0 0 0 0 0 0 330 
489 0 0 0 0 0 0 370 
491 0 0 0 0 0 0 339 
504 0 0 0 0 0 0 366 
489 0 0 0 0 0 0 343 
501 0 0 0 0 0 0 333 
490 0 0 0 0 0 0 355 
515 0 0 0 0 0 0 375 
503 0 0 0 0 0 0 358 
521 0 0 0 0 0 0 334 
491 0 0 0 0 0 0 323 
501 0 0 0 0 0 0 354 
483 0 0 0 0 0 0 369 
513 0 0 0 0 0 0 346 
503 0 0 0 0 0 0 364 
483 0 0 0 0 0 0 376 
496 0 0 0 0 0 0 349 
489 0 0 0 0 0 0 367 
500 0 0 0 0 0 0 373 
489 0 0 0 0 0 0 340 
496 0 0 0 0 0 0 362 
464 0 0 0 0 0 0 324 
512 0 0 0 0 0 0 367 
495 0 0 0 0 0 0 375 
500 0 0 0 0 0 0 344 
514 0 0 0 0 0 0 364 
522 0 0 0 0 0 0 357 
497 0 0 0 0 0 0 370 
518 0 0 0 0 0 0 364 
513 0 0 0 0 0 0 350 
466 0 0 0 0 0 0 340 
485 0 0 0 0 0 0 358 
470 0 0 0 0 0 0 340 
480 0 0 0 0 0 0 375 
478 0 0 0 0 0 0 384 
439 0 0 0 0 0 0 395 
390 0 0 0 0 0 0 365 
452 0 0 0 0 0 0 366 
432 0 0 0 0 0 0 367 
420 0 0 0 0 0 0 375 
428 0 0 0 0 0 0 348 
433 0 0 0 0 0 0 335 
408 0 0 0 0 0 0 325 
441 0 0 0 0 0 0 338 
441 0 0 0 0 0 0 355 
423 0 0 0 0 0 0 377 
391 0 0 0 0 0 0 330 
429 0 0 0 0 0 0 357 
471 0 0 0 0 0 0 346 
432 0 0 0 0 0 0 359 
428 0 0 0 0 0 0 354 
431 0 0 0 0 0 0 328 
452 0 0 0 0 0 0 366 
432 0 0 0 0 0 0 370 
443 0 0 0 0 0 0 354 
417 0 0 0 0 0 0 367 
412 0 0 0 0 0 0 353 
405 0 0 0 0 0 0 318 
455 0 0 0 0 0 0 361 
426 0 0 0 0 0 0 325 
448 0 0 0 0 0 0 356 
421 0 0 0 0 0 0 346 
405 0 0 0 0 0 0 342 
398 0 0 0 0 0 0 344 
432 0 0 0 0 0 0 346 
433 0 0 0 0 0 0 322 
391 0 0 0 0 0 0 328 
394 0 0 0 0 0 0 337 
425 0 0 0 0 0 0 331 
427 0 0 0 0 0 0 357 
442 0 0 0 0 0 0 337 
430 0 0 0 0 0 0 319 
421 0 0 0 0 0 0 331 
393 0 0 0 0 0 0 334 
428 0 0 0 0 0 0 329 
437 0 0 0 0 0 0 365 
429 0 0 0 0 0 0 334 
422 0 0 0 0 0 0 331 
407 0 0 0 0 0 0 325 
450 0 0 0 0 0 0 395 
438 0 0 0 0 0 0 358 
491 0 0 0 0 0 0 380 
462 0 0 0 0 0 0 366 
435 0 0 0 0 0 0 368 
459 0 0 0 0 0 0 366 
453 0 0 0 0 0 0 369 
478 0 0 0 0 0 0 351 
452 0 0 0 0 0 0 389 
469 0 0 0 0 0 0 382 
457 0 0 0 0 0 0 383 
445 0 0 0 0 0 0 375 
488 0 0 0 0 0 0 393 
477 0 0 0 0 0 0 385 
457 0 0 0 0 0 0 386 
429 0 0 0 0 0 0 365 
485 0 0 0 0 0 0 398 
471 0 0 0 0 0 0 360 
485 0 0 0 0 0 0 359 
467 0 0 0 0 0 0 395 
475 0 0 0 0 0 0 403 
503 0 0 0 0 0 0 396 
463 0 0 0 0 0 0 411 
453 0 0 0 0 0 0 383 
462 0 0 0 0 0 0 364 
464 0 0 0 0 0 0 366 
472 0 0 0 0 0 0 413 
482 0 0 0 0 0 0 385 
449 0 0 0 0 0 0 356 
460 0 0 0 0 0 0 388 
460 0 0 0 0 0 0 361 
453 0 0 0 0 0 0 380 
457 0 0 0 0 0 0 373 
439 0 0 0 0 0 0 385 
437 0 0 0 0 0 0 363 
411 0 0 0 0 0 0 329 
462 0 0 0 0 0 0 341 
458 0 0 0 0 0 0 355 
454 0 0 0 0 0 0 352 
438 0 0 0 0 0 0 340 
434 0 0 0 0 0 0 331 
421 0 0 0 0 0 0 326 
413 0 0 0 0 0 0 337 
469 0 0 0 0 0 0 331 
478 0 0 0 0 0 0 335 
429 0 0 0 0 0 0 321 
454 0 0 0 0 0 0 318 
440 0 0 0 0 0 0 320 
461 0 0 0 0 0 0 338 
458 0 0 0 0 0 0 299 
429 0 0 0 0 0 0 320 
441 0 0 0 0 0 0 315 
479 0 0 0 0 0 0 344 
454 0 0 0 0 0 0 340 
470 0 0 0 0 0 0 375 
445 0 0 0 0 0 0 354 
472 0 0 0 0 0 0 397 
499 0 0 0 0 0 0 399 
496 0 0 0 0 0 0 354 
451 0 0 0 0 0 0 361 
464 0 0 0 0 0 0 360 
469 0 0 0 0 0 0 371 
503 0 0 0 0 0 0 358 
482 0 0 0 0 0 0 342 
469 0 0 0 0 0 0 357 
462 0 0 0 0 0 0 363 
484 0 0 0 0 0 0 353 
450 0 0 0 0 0 0 394 
498 0 0 0 0 0 0 376 
428 0 0 0 0 0 0 372 
502 0 0 0 0 0 0 377 
475 0 0 0 0 0 0 366 
477 0 0 0 0 0 0 373 
486 0 0 0 0 0 0 379 
481 0 0 0 0 0 0 340 
495 0 0 0 0 0 0 372 
489 0 0 0 0 0 0 367 
491 0 0 0 0 0 0 374 
466 0 0 0 0 0 0 388 
419 0 0 0 0 0 0 374 
422 0 0 0 0 0 0 338 
460 0 0 0 0 0 0 363 
433 0 0 0 0 0 0 391 
471 0 0 0 0 0 0 382 
436 0 0 0 0 0 0 344 
461 0 0 0 0 0 0 371 
466 0 0 0 0 0 0 367 
452 0 0 0 0 0 0 386 
456 0 0 0 0 0 0 369 
463 0 0 0 0 0 0 384 
442 0 0 0 0 0 0 370 
511 0 0 0 0 0 0 380 
496 0 0 0 0 0 0 390 
453 0 0 0 0 0 0 348 
475 0 0 0 0 0 0 371 
464 0 0 0 0 0 0 388 
459 0 0 0 0 0 0 339 
458 0 0 0 0 0 0 379 
461 0 0 0 0 0 0 351 
475 0 0 0 0 0 0 368 
506 0 0 0 0 0 0 348 
480 0 0 0 0 0 0 389 
468 0 0 0 0 0 0 364 
481 0 0 0 0 0 0 388 
460 0 0 0 0 0 0 332 
509 0 0 0 0 0 0 382 
459 0 0 0 0 0 0 334 
492 0 0 0 0 0 0 348 
482 0 0 0 0 0 0 377 
486 0 0 0 0 0 0 342 
503 0 0 0 0 0 0 370 
514 0 0 0 0 0 0 357 
533 0 0 0 0 0 0 339 
535 0 0 0 0 0 0 370 
558 0 0 0 0 0 0 375 
494 0 0 0 0 0 0 388 
521 0 0 0 0 0 0 352 
537 0 0 0 0 0 0 370 
533 0 0 0 0 0 0 421 
529 0 0 0 0 0 0 386 
529 0 0 0 0 0 0 347 
539 0 0 0 0 0 0 377 
554 0 0 0 0 0 0 367 
537 0 0 0 0 0 0 374 
526 0 0 0 0 0 0 360 
493 0 0 0 0 0 0 372 
508 0 0 0 0 0 0 338 
499 0 0 0 0 0 0 405 
492 0 0 0 0 0 0 368 
483 0 0 0 0 0 0 337 
512 0 0 0 0 0 0 352 
534 0 0 0 0 0 0 344 
508 0 0 0 0 0 0 345 
480 0 0 0 0 0 0 365 
501 0 0 0 0 0 0 372 
489 0 0 0 0 0 0 375 
494 0 0 0 0 0 0 344 
478 0 0 0 0 0 0 388 
497 0 0 0 0 0 0 380 
466 0 0 0 0 0 0 318 
502 0 0 0 0 0 0 329 
461 0 0 0 0 0 0 334 
466 0 0 0 0 0 0 320 
470 0 0 0 0 0 0 337 
485 0 0 0 0 0 0 341 
446 0 0 0 0 0 0 327 
488 0 0 0 0 0 0 335 
459 0 0 0 0 0 0 370 
474 0 0 0 0 0 0 366 
447 0 0 0 0 0 0 368 
441 0 0 0 0 0 0 379 
415 0 0 0 0 0 0 370 
429 0 0 0 0 0 0 348 
489 0 0 0 0 0 0 413 
495 0 0 0 0 0 0 388 
460 0 0 0 0 0 0 382 
469 0 0 0 0 0 0 383 
536 0 0 0 0 0 0 405 
526 0 0 0 0 0 0 382 
516 0 0 0 0 0 0 383 
514 0 0 0 0 0 0 390 
494 0 0 0 0 0 0 384 
491 0 0 0 0 0 0 387 
487 0 0 0 0 0 0 318 
477 0 0 0 0 0 0 367 
507 0 0 0 0 0 0 369 
448 0 0 0 0 0 0 355 
504 0 0 0 0 0 0 356 
491 0 0 0 0 0 0 364 
495 0 0 0 0 0 0 389 
549 0 0 0 0 0 0 367 
516 0 0 0 0 0 0 395 
522 0 0 0 0 0 0 339 
492 0 0 0 0 0 0 403 
490 0 0 0 0 0 0 393 
489 0 0 0 0 0 0 381 
477 0 0 0 0 0 0 398 
474 0 0 0 0 0 0 385 
464 0 0 0 0 0 0 373 
510 0 0 0 0 0 0 366 
513 0 0 0 0 0 0 401 
480 0 0 0 0 0 0 394 
494 0 0 0 0 0 0 366 
494 0 0 0 0 0 0 400 
527 0 0 0 0 0 0 386 
475 0 0 0 0 0 0 373 
472 0 0 0 0 0 0 375 
463 0 0 0 0 0 0 333 
486 0 0 0 0 0 0 383 
459 0 0 0 0 0 0 340 
467 0 0 0 0 0 0 391 
472 0 0 0 0 0 0 370 
507 0 0 0 0 0 0 352 
471 0 0 0 0 0 0 345 
493 0 0 0 0 0 0 345 
461 0 0 0 0 0 0 330 
492 0 0 0 0 0 0 334 
471 0 0 0 0 0 0 349 
487 0 0 0 0 0 0 364 
503 0 0 0 0 0 0 381 
490 0 0 0 0 0 0 383 
489 0 0 0 0 0 0 341 
490 0 0 0 0 0 0 378 
519 0 0 0 0 0 0 383 
515 0 0 0 0 0 0 347 
523 0 0 0 0 0 0 384 
502 0 0 0 0 0 0 363 
491 0 0 0 0 0 0 382 
510 0 0 0 0 0 0 394 
493 0 0 0 0 0 0 414 
502 0 0 0 0 0 0 400 
491 0 0 0 0 0 0 412 
544 0 0 0 0 0 0 413 
